"studyDbId","studyName","studyDescription","trialType","breedingProgramDbId","breedingProgramName","breedingProgramDescription","studyYear","studyDesign","locationDbId","locationName","plantingDate","harvestDate","plotWidth","plotLength","plantsPerPlot","numberBlocks","numberReps","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","folderDbId","folderName","folderDescription","managementFactors"
6717,"19.GS.C4B.PYT.132.IK","Genomic Selection C4B Preliminary Yield Trial (132 clones) evaluated in Ikenne 2019/2020 Breeding Season selected from 18.GS.C4.PYT50.IK,18.GS.C4B.CET250.IK and 18.GS.C4B.341.IK","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",32,"Ikenne","2019-October-26",NA,2,4,NA,12,2,0.211,"no","no",6227,"19_Ikenne",NA," No ManagementFactor: "
6331,"19.GS.C4B.PYT.135.IK","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ikenne for 2018-19 breeding season from 2017gensel.c4b.cet600seta.IK","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",32,"Ikenne","2019-July-18","2020-July-29",2,4,NA,30,2,0.216,"no","no",6227,"19_Ikenne",NA," No ManagementFactor: "
6332,"19.GS.C4B.PYT.135.UB","Genomic selection cycle 4b Preliminary Yield Trial using 135 accessions in Ubiaja for 2018-19 breeding season selected from 2017gensel.c4b.cet600seta.ikn","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",5,"Ubiaja","2019-July-18","2020-July-22",2,4,NA,30,2,0.216,"no","no",6000,"19_Ubiaja",NA," No ManagementFactor: "
6635,"19.GS.C4B.PYT.140.IB","Assessment of  Genomic selection cycle 4 set B Preliminary yield trial in ibadan for 2019-2020 breeding season selected from  18.GS.C4B.multiplication.IB from 2018gs.c4b.cons.3363.ib","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",3,"Ibadan","2019-August-16",NA,3,2.5,NA,28,2,0.202,"no","no",5478,"19_Ibadan",NA," No ManagementFactor: "
6614,"19.GS.C4B.PYT.160.AB","Genomic selection cycle 4  Preliminary Yield Trial Set B using 160 accessions in Abuja for 2019-20 breeding season from gensel.c4b.cons.3363.ib","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",35,"Abuja","2019-August-14",NA,3,5.5,NA,16,2,0.538,"no","no",6258,"19_Abuja",NA," No ManagementFactor: "
6630,"19.GS.C4B.PYT.500.IK","Genomic selection cycle 4 Preliminary Yield Trial Set B using 500 accessions in Ikenne for 2019-20 breeding season from gensel.c4b.conserved.3363.ib","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",32,"Ikenne","2019-August-04",NA,3,2.5,NA,2,2,1.08,"no","no",6227,"19_Ikenne",NA," No ManagementFactor: "
6545,"19.GS.C4B.PYT.78.AG","Genomic selection cycle 4b Preliminary Yield Trial using 78 accessions in Ago-owu for 2018-19 breeding season selected from2017ikngensel.c4b.cet560.ikn","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",196,"Ago-Owu","2019-July-16","2020-May-19",2,4,NA,2,2,0.123,"yes","no",6454,"19_Ago-Owu",NA," No ManagementFactor: "
6349,"19.GS.C4B.PYT.78.IK","Genomic selection cycle 4b Preliminary Yield Trial using 78 accessions in Ikenne for 2018-19 breeding season selected from CET560 from GS C4B ikenne ","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",32,"Ikenne","2019-June-16",NA,2,4,NA,2,2,0.123,"no","no",6227,"19_Ikenne",NA," No ManagementFactor: "
6619,"19.GS.C4B.PYT.78.MK","Preliminary Yield Trials using 78 accession in Mokwa selected from2017ikngensel.c4b.cet560.ikn","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",8,"Mokwa","2019-July-18","2020-May-22",2,4,NA,2,2,0.123,"no","no",6231,"19_Mokwa",NA," No ManagementFactor: "
6546,"19.GS.C4B.PYT.88.AG","Genomic selection cycle 4b Preliminary Yield Trial using 88 accessions in Ago-owu for 2018-19 breeding season selected from 2017.gs.c4b.clonal600_setb.ikn.AG","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",196,"Ago-Owu","2019-July-16","2020-May-18",2,4,NA,2,2,0.141,"yes","no",6454,"19_Ago-Owu",NA," No ManagementFactor: "
6350,"19.GS.C4B.PYT.88.IK","Genomic selection cycle 4b Preliminary Yield Trial using 88 accessions in Ikenne for 2018-19 breeding season selected from CET600 SET B from GS C4B ikenne","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",32,"Ikenne","2019-June-16",NA,2,4,NA,2,2,0.141,"no","no",6227,"19_Ikenne",NA," No ManagementFactor: "
6620,"19.GS.C4B.PYT.88.MK","Preliminary Yield Trials using 88 accession in Mokwa selected from 2017gensel.c4b.cet600setbikn.MK","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Augmented",8,"Mokwa","2019-July-18","2020-May-25",2,4,NA,2,2,0.141,"no","no",6231,"19_Mokwa",NA," No ManagementFactor: "
6920,"19.GS.C4C.CE.420.IB","MAS selection Cycle 4C Clonal evaluation trial using 420 clones in Ibadan for 2019-2020 breeding season selected from 19.GS.C4C.SN",NA,162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Augmented",3,"Ibadan","2019-September-11",NA,1,4,NA,42,1,0.141,"yes","no",5478,"19_Ibadan",NA," No ManagementFactor: "
6943,"19.GS.C4C.CE.822.IB","Genomic selection Cycle 4C Clonal evaluation trial using 822 clones in Ibadan for 2019-2020 breeding season selected from 19.GS.C4C.SN","Clonal Evaluation",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",3,"Ibadan","2019-October-11",NA,1,2.5,NA,42,1,0.206,"no","no",5478,"19_Ibadan",NA," No ManagementFactor: "
5919,"19.GS.C4C.SN.IB","19.GS.C4C.SN.IB from 2018 Ibadan,ikenne and ubiaja crosses.IB","Seedling Nursery",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",3,"Ibadan","2019-February-11",NA,1,10,NA,1,1,0.725,"no","no",5478,"19_Ibadan",NA," No ManagementFactor: "
6995,"19.Gstock.PYT136.IK","Preliminary yield trial using Genetic Stock material  (136 Clones) in Ikenne for 2019-2020 breeding season","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",32,"Ikenne","2019-February-12",NA,2,4,NA,34,2,0.218,"no","no",6227,"19_Ikenne",NA," No ManagementFactor: "
6044,"19.Harvestplus.SN.IB","Harvest Plus Seedling Nursery  (from crosses made in Ibadan, Ikenne and Ubiaja) planted on 3 Fields in Ibadan ES15(8 blocks), CS9(7 blocks) and  in CS10(4 blocks) from 2018 Ibadan,ikenne and ubiaja crosses.IB","Seedling Nursery",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Augmented",3,"Ibadan","2019-March-04",NA,1,10,NA,19,1,0.724,"no","no",5478,"19_Ibadan",NA," No ManagementFactor: "
6986,"19.Hawaii.PYT.54.IB","Assessment of accession from Hawaii for high yield,dry matter and disease resistance using Preliminary Yield Trial 54 clones) in Ibadan 2019/2020 Breeding Season selected from 18. Hawaii.CET.862.IK 
","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",3,"Ibadan","2019-December-20",NA,2,4,NA,2,2,0.108,"yes","no",5478,"19_Ibadan",NA," No ManagementFactor: "
7070,"19.Hawaii.PYT.54.IK","Assessment of cassava varieties in Preliminary Yield Trial using 54 Clones in Ikenne for 2019-2020 breeding season from 18.Hawaii.cet.862.IK","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",32,"Ikenne","2019-December-20",NA,2,4,NA,2,2,0.108,"no","no",6227,"19_Ikenne",NA," No ManagementFactor: "
6987,"19.Hawaii.PYT.60.IB","Assessment of accession from Hawaii for high yield,dry matter and disease resistance using Preliminary Yield Trial 60 clones) in Ibadan 2019/2020 Breeding Season selected from 18. Hawaii.CET.862.IK","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",3,"Ibadan","2019-December-18",NA,2,4,NA,2,2,0.12,"yes","no",5478,"19_Ibadan",NA," No ManagementFactor: "
7069,"19.Hawaii.PYT.60.IK","Assessment of cassava varieties in Preliminary Yield Trial using 60 Clones in Ikenne for 2019-2020 breeding season from 18.Hawaii.cet.862.IK","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",32,"Ikenne","2019-December-18",NA,2,4,NA,6,2,0.12,"no","no",6227,"19_Ikenne",NA," No ManagementFactor: "
6549,"19CB1IB","Crossing block trial 1 with 32 clones in Ibadan in 2019/2020 breeding season","crossing_block_trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Augmented",3,"Ibadan",NA,NA,NA,NA,4,1,1,NA,"no","no",5478,"19_Ibadan",NA," No ManagementFactor: "
7053,"19GRCgermplasmUB","19GRCgermplasmUB","genetic_gain_trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Augmented",5,"Ubiaja","2019-June-28",NA,1,2.5,NA,1,1,0.077,"no","no",6000,"19_Ubiaja",NA," No ManagementFactor: "
7059,"19GhanaGermplasmUB","Ghana Germplasm Conservation established at Ubiaja in the 2019/2020 breeding season","genetic_gain_trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"CRD",5,"Ubiaja",NA,NA,NA,NA,NA,1,1,NA,"no","no",6000,"19_Ubiaja",NA," No ManagementFactor: "
7052,"19LocalGermplasmUB","19LocalGermplasmUB","genetic_gain_trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Augmented",5,"Ubiaja","2019-June-24",NA,1,2.5,NA,11,1,0.191,"no","no",6000,"19_Ubiaja",NA," No ManagementFactor: "
6257,"19NCRP12yrtAB","Assessment of Yellow root varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (12 clones) in Abuja 2019/2020 Breeding Season ","Variety Release Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",35,"Abuja","2019-June-18",NA,5,5.5,NA,6,3,0.101,"no","no",6258,"19_Abuja",NA," No ManagementFactor: "
6540,"19NCRP12yrtAG","Assessment of Yellow root varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (12 clones) in Ago Owu 2019/2020 Breeding Season from 2017ikn.ayt(18htc, 12htc&20htc).AG","Variety Release Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",196,"Ago-Owu","2019-July-11",NA,5,7,NA,6,3,0.126,"no","no",6454,"19_Ago-Owu",NA," No ManagementFactor: "
6233,"19NCRP12yrtIK","Assessment of Yellow root varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (12 clones) in Ikenne 2019/2020 Breeding Season from 2018ikn(ayt18htc, ayt12htc and ayt20htc).IK","Variety Release Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",32,"Ikenne","2019-June-14",NA,5,5.5,NA,6,3,0.101,"no","no",6227,"19_Ikenne",NA," No ManagementFactor: "
6232,"19NCRP12yrtMK","Assessment of Yellow root varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (12 clones) in Mokwa 2019/2020 Breeding Season from 2018ikn(ayt18htc, ayt12htc and ayt20htc).MK","Variety Release Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",8,"Mokwa","2019-June-18",NA,5,5.5,NA,6,3,0.101,"no","no",6231,"19_Mokwa",NA," No ManagementFactor: "
6541,"19NCRP12yrtON","Assessment of Yellow root varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (12 clones) in Onne 2019/2020 Breeding Season  ","Variety Release Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",9,"Onne","2019-August-19",NA,5,5.5,NA,6,3,0.101,"no","no",6016,"19_Onne",NA," No ManagementFactor: "
6234,"19NCRP12yrtUB","Assessment of Yellow root varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (12 clones) in Ubiaja 2019/2020 Breeding Season from 2018ikn(ayt18htc, ayt12htc and ayt20htc).UB","Variety Release Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",5,"Ubiaja","2019-May-12",NA,4,5.5,NA,6,3,0.101,"no","no",6000,"19_Ubiaja",NA," No ManagementFactor: "
6261,"19NCRP12yrtZA","Assessment of Yellow root varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (12 clones) in Zaria 2019/2020 Breeding Season from 2018ikn(ayt18htc, ayt12htc and ayt20htc).ZA","Variety Release Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",6,"Zaria","2019-June-18",NA,5,5.5,NA,6,3,0.101,"no","no",6260,"19_Zaria",NA," No ManagementFactor: "
6720,"19NCRPAB","Assessment of varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (18 clones) in Abuja 2019/2020 Breeding Season from gensel.c1.uyt34 and ncrri materials.AB","Variety Release Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",35,"Abuja","2019-July-18","2020-July-20",5,5.5,NA,18,3,0.151,"no","no",6258,"19_Abuja",NA," No ManagementFactor: "
7622,"19NCRPAG","Assessment of varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (18 clones) in Ago-Owu 2019/2020 Breeding Season from gensel.c1.uyt34 and ncrri materials.AG ","Variety Release Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",196,"Ago-Owu","2019-June-02","2020-July-27",NA,NA,NA,6,3,NA,"no","no",6454,"19_Ago-Owu",NA," No ManagementFactor: "
6719,"19NCRPIK","Assessment of varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (18 clones) in Ikenne 2019/2020 Breeding Season ","Variety Release Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",32,"Ikenne","2019-August-04","2020-July-28",6,7,NA,6,3,0.227,"no","no",6227,"19_Ikenne",NA," No ManagementFactor: "
6722,"19NCRPMK","Assessment of varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (18 clones) in Mokwa 2019/2020 Breeding Season from gensel.c1.uyt34 and ncrri materials.MK","Variety Release Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",8,"Mokwa","2019-July-22","2020-July-20",5,5.5,NA,6,3,0.151,"no","no",6231,"19_Mokwa",NA," No ManagementFactor: "
6723,"19NCRPON","Assessment of varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (18 clones) in Onne 2019/2020 Breeding Season from gensel.c1.uyt34 and ncrri materials.AG","Variety Release Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",9,"Onne","2019-May-25","2020-July-28",6,7,NA,6,3,0.227,"no","no",6016,"19_Onne",NA," No ManagementFactor: "
6609,"19NCRPUB","Assessment of varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (18 clones) in Ubiaja 2019/2020 Breeding Season from gensel.c1.uyt34 and ncrri materials.UB","Variety Release Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",5,"Ubiaja","2019-July-18","2020-July-21",5,5.5,NA,18,3,0.151,"no","no",6000,"19_Ubiaja",NA," No ManagementFactor: "
6724,"19NCRPZA","Assessment of varieties of Cassava for high yield, high dry matter and disease resistance using NCRP Trial (18 clones) in Zaria 2019/2020 Breeding Season from gensel.c1.uyt34 and ncrri materials.ZA","Variety Release Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",6,"Zaria","2019-July-22","2020-July-24",5,5.5,NA,9,3,0.151,"no","no",6260,"19_Zaria",NA," No ManagementFactor: "
6526,"19ayt12PDIB","Assessment of poundable Varieties of Cassava for  high yield, high dry matter, and disease resistance using Advanced Yield Trial (12 clones) in Ibadan 2019/2020 Breeding Season from 2018ayt12pd.IB","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",3,"Ibadan","2019-July-26",NA,4,5.5,NA,9,3,0.081,"no","no",5478,"19_Ibadan",NA," No ManagementFactor: "
7067,"19ayt16ppdIB","Postharvest physiological deterioration (PPD) of Cassava Varieties using Advanced Yield Trial(16 clones) in Ibadan 2019/2020 Breeding Season ","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",3,"Ibadan","2019-December-16",NA,4,5.5,NA,2,2,0.108,"no","no",5478,"19_Ibadan",NA," No ManagementFactor: "
6528,"19ayt18highYldIB","Assessment of  Varieties of Cassava for  high yield, high dry matter, and disease resistance using Advanced Yield Trial (18 clones) in Ibadan 2019/2020 Breeding Season from 2018 ayt100hdm.IB","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",3,"Ibadan","2019-March-27",NA,4,5.5,NA,3,3,0.121,"no","no",5478,"19_Ibadan",NA," No ManagementFactor: "
6208,"19ayt20highTCIB","Assessment of Varieties of Cassava for high total carotene, high yield, and disease resistance using Advanced Yield Trial 20 clones) in Ibadan 2019/2020 Breeding Season from 2018ayt(28htc.ago&20htc.ib)","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",3,"Ibadan","2019-May-03",NA,4,5.5,NA,15,3,0.134,"no","no",5478,"19_Ibadan",NA," No ManagementFactor: "
6985,"19ayt20highTCIK","Assessment of Varieties of Cassava for high total carotene, high yield, and disease resistance using Advanced Yield Trial 20 clones) in Ikenne 2019/2020 Breeding Season","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",32,"Ikenne","2019-April-18",NA,4,5.5,NA,12,3,0.134,"no","no",6227,"19_Ikenne",NA," No ManagementFactor: "
6263,"19ayt20highTCMK","Assessment of Varieties of Cassava for high total carotene, high yield, and disease resistance using Advanced Yield Trial 20 clones) in Mokwa 2019-2020 Breeding Season ","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",8,"Mokwa","2019-June-19",NA,4,5.5,NA,3,3,0.134,"no","no",6231,"19_Mokwa",NA," No ManagementFactor: "
7060,"19ayt20highTCUB","Assessment of Varieties of Cassava for high total carotene, high yield, and disease resistance using Advanced Yield Trial 20 clones) in Ubiaja 2019/2020 Breeding Season ","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",5,"Ubiaja","2019-May-16",NA,4,5.5,NA,3,3,0.134,"no","no",6000,"19_Ubiaja",NA," No ManagementFactor: "
7025,"19ayt23ppdIB","Post harvest physiological deterioration (PPD) of Cassava Varieties using Advance Yield Trial (23 clones) in Ibadan 2018/2019 Breeding Season ","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",3,"Ibadan","2019-December-06",NA,4,5.5,NA,3,3,0.155,"no","no",5478,"19_Ibadan",NA," No ManagementFactor: "
6529,"19ayt28highDMIB","Assessment of  Varieties of Cassava for  high yield, high dry matter, and disease resistance using Advanced Yield Trial (28 clones) in Ibadan 2019/2020 Breeding Season from 2018 ayt100hdm.IB","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",3,"Ibadan","2019-March-27",NA,4,5.5,NA,3,3,0.188,"no","no",5478,"19_Ibadan",NA," No ManagementFactor: "
6749,"19ayt30highTCIB","Assessment of Varieties of Cassava for high total carotene, high yield, and disease resistance using Advanced Yield Trial 30 clones) in Ibadan 2019/2020 Breeding Season from 2018pyt(36htc.ib, 14htc.ib,  39htc.ib, 28htc.ib & 26htc.ib)","Advanced Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Alpha",3,"Ibadan","2019-September-20",NA,4,5.5,NA,15,3,0.202,"no","no",5478,"19_Ibadan",NA," No ManagementFactor: "
6971,"19cet30PdIB","Assessment of Poundable Varieties of Cassava using Clonal Evaluation Trial (30 clones) in Ibadan 2019/2020 Breeding Season selected from 2019 Harvest plus seedling Nursery","Clonal Evaluation",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Augmented",3,"Ibadan","2019-November-25",NA,1,2.5,NA,2,1,0.008,"no","no",5478,"19_Ibadan",NA," No ManagementFactor: "
6972,"19cet586highTCIB","Assessment of Varieties of Cassava for high total carotene, high yield, and disease resistance using Clonal evaluation trial (using 586 clones) in Ibadan 2019/2020 Breeding Season selected from 2019 Harvest plus seedling Nursery ","Clonal Evaluation",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Augmented",3,"Ibadan","2019-November-11",NA,1,3.5,NA,35,1,0.205,"no","no",5478,"19_Ibadan",NA," No ManagementFactor: "
6970,"19cet72selflineIB","Assessment of Varieties of Cassava for high total carotene, high yield, and disease resistance using Clonal Evaluation Trial (72 clones, self) in Ibadan 2019/2020 Breeding Season selected from 2019 Harvest plus seedling Nursery","Clonal Evaluation",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Augmented",3,"Ibadan","2019-November-25",NA,1,2.5,NA,3,1,0.018,"no","no",5478,"19_Ibadan",NA," No ManagementFactor: "
6764,"19flowLightIntensityUB","Flowering experiment using red light with 4 clones in Ubiaja for 2019-2020 breeding season ","phenotyping_trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",5,"Ubiaja","2019-June-26",NA,5,5,12,5,5,0.03,"no","no",6000,"19_Ubiaja",NA," No ManagementFactor: "
6577,"19flowPGRFeminizationIB","Flowering experiment using PGR Feminization with 3 clones in Ibadan for 2019-2020 breeding season ","phenotyping_trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",3,"Ibadan",NA,NA,NA,NA,NA,6,6,NA,"no","no",5478,"19_Ibadan",NA," 19flowPGRFeminizationIB_BA:  19flowPGRFeminizationIB_STS+BA:  19flowPGRFeminizationIB_BA+BA:  19flowPGRFeminizationIB_STS+BA+BA: "
6772,"19flowPGRFreqIB","Flowering experiment using PGR Frequency with TMEB419 in Ibadan for 2019-2020 breeding season ","phenotyping_trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",3,"Ibadan",NA,NA,NA,NA,6,6,6,NA,"no","no",5478,"19_Ibadan",NA," 19flowPGRFreqIB_6 Weeks_Daily for 10 days (T6):  19flowPGRFreqIB_3 Weeks_Fortnightly (T1):  19flowPGRFreqIB_6 Weeks_Fortnightly (T5):  19flowPGRFreqIB_3 Weeks_Daily for 10 days (T3):  19flowPGRFreqIB_4 Weeks_Fortnightly (T4):  19flowPGRFreqIB_3 Weeks_Weekly (T2): "
6782,"19flowPGRRatioIB","Flowering experiment using PGR Ratio with TMEB419 in Ibadan for 2019-2020 breeding season ","phenotyping_trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",3,"Ibadan",NA,NA,NA,NA,6,6,6,NA,"no","no",5478,"19_Ibadan",NA," 19flowPGRRatioIB_STS_Petiole(1):BA_Petiole(1):BA_Spray(2)_T1:  19flowPGRRatioIB_STS_Petiole(1):BA_Petiole(1.5):BA_Spray(2)_T4:  19flowPGRRatioIB_STS_Petiole(1):BA_Petiole(2):BA_Spray(2)_T5:  19flowPGRRatioIB_STS_Petiole(1.5):BA_Petiole(1):BA_Spray(2)_T2:  19flowPGRRatioIB_STS_Petiole(2):BA_Petiole(1):BA_Spray(2)_T3: "
6569,"19flowPGRRtflwrIB","Flowering experiment using PGR Root flower method using 3 clones(180 per genotypes) in ibadan 2019/2020 season ","phenotyping_trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",3,"Ibadan",NA,NA,NA,NA,NA,5,5,NA,"no","no",5478,"19_Ibadan",NA," 19flowPGRRtflwrIB_STS+BA+BA: "
6202,"19flowexpPGR22UB","flowering experiment using PGR treatment on 22 genotypes at Ubiaja in 2019/2020 breeding season from 2018 selected materials.UB","phenotyping_trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",5,"Ubiaja","2019-May-23",NA,5,5,5,3,3,0.06,"no","no",6000,"19_Ubiaja",NA," No ManagementFactor: "
6204,"19flowexpRedLight22UB","Flowering experiment using red light (5 treatments) in Ubiaja 2019/2020 breeding season from 2018 selected materials.UB","phenotyping_trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",5,"Ubiaja","2019-May-23",NA,5,5,NA,4,4,0.06,"no","no",6000,"19_Ubiaja",NA," No ManagementFactor: "
7051,"19geneticgainUB","19geneticgainUB","genetic_gain_trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Augmented",5,"Ubiaja","2019-June-18",NA,1,2.5,NA,11,1,0.207,"no","no",6000,"19_Ubiaja",NA," No ManagementFactor: "
6617,"19geneticgainUB_old","Genetic gain (805 clones) in Ubiaja 2019/2020 Breeding Season ","Clonal Evaluation",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"Augmented",5,"Ubiaja","2019-June-18",NA,1,2.5,NA,30,1,0.207,"no","no",6000,"19_Ubiaja",NA," No ManagementFactor: "
6207,"19pyt10highTCIB","Assessment of Varieties of Cassava for high total carotene, high yield, and disease resistance using Preliminary Yield Trial 10 clones) in Ibadan 2019/2020 Breeding Season from 2017pyt.ikn(htc23, htc10, htc34 and htc14)","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",3,"Ibadan","2019-May-10",NA,1,8,NA,2,2,0.016,"no","no",5478,"19_Ibadan",NA," No ManagementFactor: "
6209,"19pyt10yrtIB","Assessment of Varieties of Cassava for high total carotene, high yield, and disease resistance using Preliminary Yield Trial 10 clones) in Ibadan 2019/2020 Breeding Season source from 18pyt40highDMIB and 18pyt42highyldIB trails from 2018pyt(40hdm.ib ","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",3,"Ibadan","2019-May-03",NA,1,8,NA,2,2,0.016,"no","no",5478,"19_Ibadan",NA," No ManagementFactor: "
6530,"19pyt15pdexpdIB","Assessment of poundable Varieties of Cassava for  high yield, high dry matter, and disease resistance using Preliminary Yield Trial (15 clones) in Ibadan 2019/2020 Breeding Season from 2017pyt36poudableexpd.IB","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",3,"Ibadan","2019-March-26",NA,4,5.5,NA,6,2,0.067,"no","no",5478,"19_Ibadan",NA," No ManagementFactor: "
5604,"19pyt15yrthighDMIB","Assessment of Varieties of Cassava for high total carotene, high DM, and disease resistance using Preliminary Yield Trial (15 clones) in Ibadan 2019/2020 Breeding Season from 2017clonal evaluation poundable379.IB","Preliminary Yield Trial",162,"IITA","IITA cassava breeding program, Ibadan, Nigeria",2019,"RCBD",3,"Ibadan","2019-March-19",NA,1,8,NA,2,2,0.024,"no","no",5478,"19_Ibadan",NA," No ManagementFactor: "
